Document ID,Complex,Simple
31,"Die steekproef is gehouden onder alle Amsterdammers, en onder Amsterdammers en inwoners van buurgemeenten die in en rondom de zoekgebieden wonen.","Die steekproef was onder alle Amsterdammers, en onder Amsterdammers en inwoners van buurgemeenten die in en rondom de zoekgebieden wonen."
31,Het onderzoek is gebaseerd op twee enquêtes.,Het onderzoek bestond uit 2 enquêtes.
31,"Voor het stadsbrede onderzoek nodigden we 2.400 leden van het uit, waarvan er 1.320 aan het onderzoek hebben meegedaan.",Voor het stadsbrede onderzoek nodigden we 2.400 leden van het uit. Daarvan deden er 1.320 aan het onderzoek mee.
31,Daarnaast werden er ook 371 mensen face-to-face ondervraagd.,Daarnaast hebben zij ook 371 mensen persoonlijk ondervraagd.
31,Voor het onderzoek onder de bewoners in en rondom de zeven zoekgebieden werden 12.118 huishoudens benaderd.,Voor het onderzoek onder de bewoners in en rondom de 7 zoekgebieden benaderden zij 12.118 huishoudens.
31,Op verschillende manieren is naar de mening en inbreng van bewoners geluisterd,Op verschillende manieren hebben we naar de mening en inbreng van bewoners geluisterd
31,Na de vaststelling van de concept RES zijn in juni 2020 zes informatieavonden georganiseerd.,Na de vaststelling van de concept RES organiseerden we in juni 2020 6 informatieavonden.
31,Er werd informatie verstrekt over de inhoud en het proces van de RES.,We gaven informatie over de inhoud en het proces van de RES.
31,En er konden in de chat vragen worden gesteld.,En we beantwoorden vragen uit de chat.
31,In november 2020 zijn er vijf interactieve avondsessies georganiseerd.,In november 2020 organiseerden we 5 interactieve avondsessies.
31,De insteek was om in groepsgesprekken argumentatie op te halen voor meer en minder wenselijke plekken voor windmolens binnen (delen van) de zoekgebieden in de concept RES.,Daarbij wilden we in groepsgesprekken redenen horen voor meer en minder wenselijke plekken voor windmolens binnen de zoekgebieden in de concept RES.
31,Er zijn 24 inloopspreekuren georganiseerd.,We organiseerden 24 inloopspreekuren.
31,Mensen konden persoonlijk vragen stellen over de inhoud en/of het proces en hun zorgen delen.,Mensen konden persoonlijk vragen stellen over de inhoud en het proces of hun zorgen delen.
31,Op 7 december is een informatieavond georganiseerd waarop de resultaten van alle interactieve sessies zijn teruggekoppeld.,Daarbij informeerden wij over de resultaten van alle interactieve sessies.
31,Er konden vragen worden gesteld aan de wethouder.,Aanwezigen konden vragen stellen aan de wethouder.
31,De gemeenteraad heeft een inspreekavond voor bewoners en belanghebbenden georganiseerd op 12 januari en 23 maart 2021.,De gemeenteraad organiseerde een inspreekavond voor bewoners en belanghebbenden op 12 januari en 23 maart 2021.
31,Diverse verslagen zijn online gepubliceerd.,Verschillende verslagen staan online.
31,Wat wordt er met mijn inbreng gedaan en hoe kan ik nog verder invloed uitoefenen?,Wat gebeurt er met mijn inbreng en hoe kan ik nog verder invloed uitoefenen?
31,"Alle inbreng in de bijeenkomsten, de ontvangen brieven en e-mails en de uitkomsten van de onderzoeken worden door het college van B en W en de gemeenteraad gewogen bij de besluitvorming.","Het college van B en W en de gemeenteraad wegen bij de besluitvorming alle inbreng uit de bijeenkomsten, de ontvangen brieven en e-mails en de uitkomsten van de onderzoeken mee."
31,"Technisch gezien gaat de opgewekte stroom het elektriciteitsnet op, tenzij er lokale afspraken zijn gemaakt om dit niet te doen.",De stroom van de windmolens gaat het elektriciteitsnet op.
31,Dit gebeurt bij coöperatieve windmolenontwikkeling.,Direct van de molens naar particulieren en bedrijven gaat alleen bij coöperatieve windmolenontwikkeling.
31,De gemeente steunt alleen initiatieven waarbij windmolens worden ontwikkeld met minstens 50% lokaal eigendom.,We steunen alleen initiatieven die windmolens ontwikkelen met minstens 50% lokaal eigendom.
31,Het benodigde eigen vermogen om de bankfinanciering voor het windpark rond te krijgen wordt opgehaald onder de leden van de coöperatie.,Het benodigde eigen vermogen om de bankfinanciering voor het windpark rond te krijgen komt van de leden van de coöperatie.
31,Leden van de coöperaties kunnen participeren door leningen te verstrekken.,Leden van de coöperaties kunnen meedoen door leningen te verstrekken.
31,Iedere inwoner kan via de coöperatie op deze manier ‘mede-eigenaar’ worden van het windpark en via de Algemene Leden Vergadering (ALV) van de coöperatie meebeslissen over de hoogte van de uitkering van het rendement op de leningen.,Iedere inwoner kan via de coöperatie op deze manier ‘mede-eigenaar’ worden van het windpark. En via de Algemene Leden Vergadering (ALV) van de coöperatie meebeslissen over de hoogte van de uitkering van het rendement op de leningen.
31,Het beheer en zeggenschap over de besteding van dat fonds kan zodanig worden ingericht dat het fonds ten goede komt aan de kwaliteitsverbetering van de directe omgeving van het project.,Het beheer en zeggenschap over besteden van dat fonds kan worden ingericht om de kwaliteit van de directe omgeving van het project te verbeteren.
31,Dit kan in overleg met de belanghebbenden in de omgeving worden uitgewerkt in het lokale participatieproces.,Dit kan in overleg met de belanghebbenden uit de omgeving worden uitgewerkt tijdens het lokale participatieproces.
31,"In een coöperatief financieel participatie-model geldt vaak het ‘one man, one vote’ principe.","In een coöperatief financieel deelnamemodel geldt vaak het ‘one man, one vote’ principe."
31,De stem van iemand met een lagere financiële participatie telt even zwaar als de stem van iemand met een hogere financiële participatie.,De stem van iemand met een lagere financiële deelname telt even zwaar als de stem van iemand met een hogere financiële deelname.
31,Het omgevingsfonds kan op een manier worden ingezet zodat ook mensen die niet mee-investeren toch meeprofiteren.,Het omgevingsfonds kan zo worden ingezet zodat ook mensen die niet mee-investeren toch meeprofiteren.
31,Dit kan bijvoorbeeld door uit het fonds financieel bij te dragen aan het verduurzamen van woningen met isolatie en zonnepanelen of door een financiële bijdrage aan de maandelijkse energienota.,Dit kan bijvoorbeeld door uit het fonds financieel te helpen bij verduurzamen van woningen met isolatie en zonnepanelen. Of door een financiële bijdrage aan de maandelijkse energienota.
32,In de brief bij je stempas zit ook een gezondheids-check.,In de brief bij uw stempas zit ook een gezondheidscheck.
32,Dat is een lijst met vragen over je gezondheid in verband met het coronavirus.,Dat is een lijst met vragen over uw gezondheid vanwege het coronavirus.
32,Lees deze vragen goed door voordat je gaat stemmen.,Lees deze vragen goed door voordat u gaat stemmen.
32,"Heb je 1 van de vragen met JA beantwoord, blijf dan thuis.",U blijft thuis als u 1 van de vragen met JA beantwoordt.
32,Vraag iemand anders voor jou te stemmen.,Vraag iemand anders voor u te stemmen.
32,Dit kan door de achterkant van je stempas in te vullen.,Dit kan door de achterkant van uw stempas in te vullen.
33,Op 19 oktober 2020 heeft u een aanvraag ingediend voor een [VERGUNNING] op het adres [ADRES],Op 19 oktober 2020 diende u een aanvraag in voor een [VERGUNNING] op het adres [ADRES].
33,Naar mijn oordeel is er in het onderhavige geval sprake van feiten en omstandigheden die redelijkerwijs doen vermoeden dat [ter verkrijging OF ter behoud] van de vergunning valsheid in geschrifte is gepleegd.,Volgens mij zijn er in uw geval feiten en omstandigheden waardoor ik redelijkerwijs mag vermoeden dat valsheid in geschrifte is gepleegd om de vergunning [te verkrijgen OF te behouden].
33,"Dit is strafbaar gesteld in artikel 225, eerste en tweede lid, van het Wetboek van Strafrecht.","Dit is strafbaar volgens artikel 225, lid 1 en 2, van het Wetboek van Strafrecht."
33,De volgende feiten en omstandigheden kunnen redelijkerwijs doen vermoeden dat u dit artikel heeft overtreden:,Ik baseer mijn vermoeden dat u dit artikel hebt overtreden op de volgende feiten en omstandigheden :
33,xxx xxx xxx,xxx xxx xxx
33,xxx xxx xxx,xxx xxx xxx
33,Een van de vragen op het huidige formulier betreft de volgende vraag:,Een van de vragen op het huidige formulier is:
33,xxx xxx xxx,xxx xxx xxx
33,Met de personen in het formulier wordt verwezen naar uzelf (NAAM) als bestuurders van de [RECHTSPERSOON].,De personen in het formulier verwijzen naar uzelf (NAAM) als bestuurder(s) van de [RECHTSPERSOON].
33,"In verband met de beoordeling van uw aanvraag voor de [VERGUNNING] is de volgende informatie over u, [NAAM], geboren op [DATUM] te [PLAATS + INDIEN NODIG LAND], van politie en justitie verkregen:","Vanwege de beoordeling van uw aanvraag voor de [VERGUNNING] kregen wij de volgende informatie over u, [NAAM], geboren op [DATUM] te [PLAATS + INDIEN NODIG LAND] van politie en justitie:"
33,U bent betrokken geweest bij [REFERENCE],U was betrokken bij [REFERENCE]
33,Uit deze informatie van politie en justitie blijkt dat u in de afgelopen vijf jaar wel degelijk in negatieve zin in aanraking bent geweest met politie en justitie.,Uit deze informatie van politie en justitie blijkt dat u in de afgelopen 5 jaar wel degelijk in negatieve zin in aanraking was met politie en justitie.
33,xxx xxx xxx,xxx xxx xxx
33,"Door deze feiten en omstandigheden te verzwijgen, doet vermoeden dat u ter verkrijging/ter behoud van de (aangevraagde) beschikking een strafbaar feit heeft gepleegd, te weten valsheid in geschrifte.",Wij vermoeden dat u om de (aangevraagde) beschikking te verkrijgen/te behouden een strafbaar feit pleegde. Door deze feiten en omstandigheden te verzwijgen vermoeden wij valsheid in geschrifte.
33,xxx xxx xxx,xxx xxx xxx
33,Voorts kan redelijkerwijs vermoed worden dat de valsheid in geschrifte gepleegd is ter verkrijging/behoud van de vergunning.,Verder kan ik redelijkerwijs vermoeden dat de valsheid in geschrifte gepleegd is om de vergunning te verkrijgen/behouden.
33,xxx xxx xxx,xxx xxx xxx
33,"Tot slot vind ik dit een ernstig feit, want ik moet er vanuit kunnen gaan dat u mijn vragen naar waarheid beantwoordt.","Tot slot vind ik dit een ernstig feit, want ik moet ervanuit kunnen gaan dat u mijn vragen naar waarheid beantwoordt."
33,In mijn brief van [DATUM] liet ik u weten dat ik het voornemen heb de gevraagde [VERGUNNING] te weigeren/in te trekken.,In mijn brief van [DATUM] liet ik u weten dat ik het voornemen heb de gevraagde [VERGUNNING] te weigeren of in te trekken.
33,U heeft uw zienswijze (mening) kenbaar kunnen maken.,U hebt uw zienswijze (mening) kenbaar kunnen maken.
33,U heeft [GEEN/EEN] zienswijze ingediend.,U hebt [GEEN/EEN] zienswijze ingediend.
33,xxx xxx xxx,xxx xxx xxx
33,Het voorgaande heeft eveneens tot gevolg dat ik niet toegekomen ben aan de volledige beoordeling van onderhavige vergunningaanvraag.,Het voorgaande zorgde er ook voor dat ik niet toegekomen ben aan de volledige beoordeling van deze vergunningaanvraag.
33,"De gemeente Amsterdam verricht een integriteitsonderzoek, waarbij de basis daarvan wordt gevormd door de informatie die door u als aanvrager zelf wordt aangeleverd.","Wij verrichten een integriteitsonderzoek, waarbij de basis daarvan de informatie is die u als aanvrager zelf aanlevert."
33,xxx xxx xxx,xxx xxx xxx
33,"Graag verwijs ik u naar drie uitspraken van het Gerechtshof Amsterdam, waarin duidelijk omschreven staat dat de overheid er van op aan moet kunnen dat burgers overheidsformulieren naar waarheid invullen.",Daarin staat duidelijk dat de overheid er van op aan moet kunnen dat burgers overheidsformulieren naar waarheid invullen.
33,"In deze drie uitspraken ([REFERENCE]) - waarbij de Gemeente Amsterdam aangifte deed van de valsheid in geschrifte – vond het Gerechtshof de feiten dermate ernstig, dat het een onvoorwaardelijke gevangenisstraf van 2 maanden op heeft gelegd.","[REFERENCE] In deze 3 uitspraken vond het Gerechtshof de feiten zo ernstig, dat het een onvoorwaardelijke gevangenisstraf van 2 maanden op heeft gelegd."
33,"Ik wil u erop wijzen dat wanneer u in de toekomst opnieuw onjuiste gegevens verschaft, dit tot gevolg kan hebben dat aangifte wordt gedaan van valsheid in geschrifte.","Als u in de toekomst opnieuw onjuiste gegevens verschaft, kan dit er voor zorgen dat wij aangifte doen van valsheid in geschrifte."
33,Niet eens met besluit ?,Het kan dat u het niet eens bent met dit besluit.
33,Stuur uw bezwaarschrift naar:,U kunt uw bezwaarschrift ook per post sturen naar:
33,In uw bezwaarschrift moet het volgende vermeld staan:,Vermeld in het bezwaarschrift altijd:
33," uw naam, adres, woonplaats, telefoonnummer en registratienummer","uw naam, adres en telefoonnummer"
33, de datum waarop u het bezwaarschrift schrijft en uw handtekening,de datum waarop u het bezwaarschrift schrijft en uw handtekening
33, waarom u bezwaar maakt,de reden of redenen waarom u bezwaar maakt
34,In de gemeente Amsterdam kan iedereen zichzelf zijn.,In de gemeente Amsterdam moet iedereen zichzelf kunnen zijn.
34,"Het is belangrijk dat in de stad iedereen mee kan doen, zichzelf kan zijn, en niemand zich buitengesloten voelt.","Het is belangrijk dat in de stad iedereen mee kan doen, zichzelf kan zijn. En dat niemand zich buitengesloten voelt."
34,"En hoe inclusiever en diverser onze organisatie, hoe beter we ons werk kunnen doen voor de stad.","En hoe inclusiever en diverser onze organisatie is, hoe beter we ons werk kunnen doen voor de stad."
34,"Waar mensen met verschillende perspectieven samenwerken ontstaan nieuwe inzichten, wat leidt tot innovatieve en creatieve oplossingen voor de stad.",Nieuwe inzichten ontstaan daar waar mensen met verschillende gezichtspunten samenwerken.
34,"Ervoor zorgen dat iedereen mee kan doen, betekent ook dat onze communicatie in taal en beeld inclusief is.","Er voor zorgen dat iedereen mee kan doen, betekent ook dat onze communicatie in taal en beeld inclusief is."
34,Zodat iedereen zich herkent in onze communicatie-uitingen en erdoor aangesproken voelt.,Zodat iedereen zich herkent in onze communicatie-uitingen en zich er door aangesproken voelt.
34,Bij inclusief taalgebruik kunnen we vooral richting geven.,Bij inclusief taalgebruik kunnen we voornamelijk voorstellen geven.
34,De vele perspectieven zorgen ervoor dat er niet altijd een goed of fout is.,De vele gezichtspunten zorgen er voor dat er niet altijd een ‘goed’ of ‘fout’ is.
34,"Binnen welke context je bepaalde woorden gebruikt, speelt een grote rol bij hoe de tekst of het gesprek wordt ervaren.","Binnen welke context je bepaalde woorden gebruikt, bepaalt sterk hoe iemand de tekst of het gesprek ervaart."
